Unnamed: 0,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,IP_Address,Dst_IP,Timestamp
4719,53.0,17.0,2479.0,1.0,1.0,32.0,134.0,32.0,32.0,32.0,0.0,134.0,134.0,134.0,0.0,66962.48487,806.7769262,2479.0,0.0,2479.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,403.3884631,403.3884631,32.0,134.0,66.0,58.88972746,3468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.0,32.0,134.0,1.0,32.0,1.0,134.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.147.118.32,128.232.51.168,2022-8-8' '1:16.34
4720,53.0,17.0,290.0,1.0,1.0,40.0,56.0,40.0,40.0,40.0,0.0,56.0,56.0,56.0,0.0,331034.4828,6896.551724,290.0,0.0,290.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3448.275862,3448.275862,40.0,56.0,45.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,68.0,40.0,56.0,1.0,40.0,1.0,56.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.28.39.42,51.128.6.176,2023-3-5' '5:12.38
4721,3389.0,6.0,2860234.0,9.0,7.0,1144.0,1581.0,677.0,0.0,127.1111111,218.5088353,1173.0,0.0,225.8571429,430.0986044,952.719253,5.593947908,190682.2667,260479.8604,953225.0,82.0,2860234.0,357529.25,370479.5886,1196867.0,602.0,2670483.0,445080.5,373483.2464,953225.0,190608.0,0.0,192.0,152.0,3.146595698,2.44735221,0.0,1173.0,160.2941176,312.0067637,97348.22059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,170.3125,127.1111111,225.8571429,9.0,1144.0,7.0,1581.0,8192.0,62856.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.159.255.210,104.250.98.15,2023-10-10' '20:43.15
4722,53.0,17.0,1111.0,1.0,1.0,32.0,60.0,32.0,32.0,32.0,0.0,60.0,60.0,60.0,0.0,82808.28083,1800.180018,1111.0,0.0,1111.0,1111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,900.090009,900.090009,32.0,60.0,41.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,32.0,60.0,1.0,32.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.186.135.196,207.114.71.156,2022-4-26' '9:52.37
4723,53.0,17.0,2376.0,1.0,1.0,41.0,127.0,41.0,41.0,41.0,0.0,127.0,127.0,127.0,0.0,70707.07071,841.7508418,2376.0,0.0,2376.0,2376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,420.8754209,420.8754209,41.0,127.0,69.66666667,49.65212315,2465.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.5,41.0,127.0,1.0,41.0,1.0,127.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89.78.115,255.126.193.117,2023-11-18' '19:23.60
4724,53.0,17.0,2848.0,1.0,1.0,33.0,127.0,33.0,33.0,33.0,0.0,127.0,127.0,127.0,0.0,56179.77528,702.247191,2848.0,0.0,2848.0,2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,351.1235955,351.1235955,33.0,127.0,64.33333333,54.2709253,2945.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,96.5,33.0,127.0,1.0,33.0,1.0,127.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.214.195.63,238.86.64.215,2023-1-18' '11:35.45
4725,3389.0,6.0,1661200.0,8.0,7.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,225.8571429,430.0986044,1630.748856,9.029617144,118657.1429,241347.1331,937549.0,3.0,1661200.0,237314.2857,389572.2419,1115957.0,3.0,1546824.0,257804.0,333944.035,937549.0,107764.0,0.0,172.0,152.0,4.81579581,4.213821334,0.0,1173.0,169.3125,317.731274,100953.1625,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,180.6,141.0,225.8571429,8.0,1128.0,7.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.130.94.23,98.0.52.97,2022-12-28' '8:42.16
4726,53.0,17.0,490.0,1.0,1.0,50.0,178.0,50.0,50.0,50.0,0.0,178.0,178.0,178.0,0.0,465306.1224,4081.632653,490.0,0.0,490.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2040.816327,2040.816327,50.0,178.0,92.66666667,73.90083446,5461.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,139.0,50.0,178.0,1.0,50.0,1.0,178.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.164.91.175,84.203.32.31,2024-1-4' '13:31.43
4727,53.0,17.0,29889.0,2.0,2.0,94.0,264.0,47.0,47.0,47.0,0.0,132.0,132.0,132.0,0.0,11977.65064,133.8284988,9963.0,15741.37974,28129.0,343.0,29546.0,29546.0,0.0,29546.0,29546.0,28472.0,28472.0,0.0,28472.0,28472.0,0.0,16.0,16.0,66.91424939,66.91424939,47.0,132.0,81.0,46.55641739,2167.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.25,47.0,132.0,2.0,94.0,2.0,264.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.115.149.8,167.28.223.227,2022-5-4' '5:50.15
4728,80.0,6.0,18180654.0,6.0,4.0,433.0,706.0,432.0,0.0,72.16666667,176.2820656,706.0,0.0,176.5,353.0,62.64901142,0.550035219,2020072.667,4009156.76,10000000.0,17.0,18200000.0,3636130.8,4984818.578,10000000.0,144.0,10100000.0,3368927.333,5813721.779,10100000.0,12250.0,0.0,132.0,104.0,0.330021131,0.220014088,0.0,706.0,103.5454545,238.1433869,56712.27273,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,113.9,72.16666667,176.5,6.0,433.0,4.0,706.0,8192.0,172.0,2.0,20.0,51454.0,56547.32929,91439.0,11469.0,9038873.0,1380897.519,10000000.0,8062431.0,37.151.69.39,38.143.213.231,2024-6-20' '19:29.38
4729,53.0,17.0,1345.0,1.0,1.0,37.0,157.0,37.0,37.0,37.0,0.0,157.0,157.0,157.0,0.0,144237.9182,1486.988848,1345.0,0.0,1345.0,1345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,743.4944238,743.4944238,37.0,157.0,77.0,69.2820323,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.5,37.0,157.0,1.0,37.0,1.0,157.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9.176.225,208.150.246.139,2024-5-17' '15:44.0
4730,53.0,17.0,18757.0,1.0,1.0,49.0,65.0,49.0,49.0,49.0,0.0,65.0,65.0,65.0,0.0,6077.73098,106.6268593,18757.0,0.0,18757.0,18757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,53.31342965,53.31342965,49.0,65.0,54.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,81.5,49.0,65.0,1.0,49.0,1.0,65.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.244.3.164,177.150.101.6,2023-3-8' '12:44.16
4731,1577.0,6.0,9268617.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215781923,9268617.0,0.0,9268617.0,9268617.0,9268617.0,9268617.0,0.0,9268617.0,9268617.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.215781923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8192.0,-1.0,0.0,24.0,0.0,0.0,0.0,0.0,9268617.0,0.0,9268617.0,9268617.0,92.86.229.37,109.137.12.131,2023-9-4' '15:6.42
4732,53.0,17.0,50362.0,2.0,2.0,72.0,194.0,36.0,36.0,36.0,0.0,97.0,97.0,97.0,0.0,5281.760057,79.42496327,16787.33333,27021.09467,47982.0,634.0,49728.0,49728.0,0.0,49728.0,49728.0,48616.0,48616.0,0.0,48616.0,48616.0,0.0,16.0,16.0,39.71248163,39.71248163,36.0,97.0,60.4,33.41107601,1116.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.5,36.0,97.0,2.0,72.0,2.0,194.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.66.55.19,46.253.173.175,2023-4-10' '2:28.31
4733,53.0,17.0,1635.0,1.0,1.0,42.0,155.0,42.0,42.0,42.0,0.0,155.0,155.0,155.0,0.0,120489.2966,1223.24159,1635.0,0.0,1635.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,611.6207951,611.6207951,42.0,155.0,79.66666667,65.24058042,4256.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,119.5,42.0,155.0,1.0,42.0,1.0,155.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.180.65.82,173.99.243.12,2023-1-3' '22:22.45
4734,53.0,17.0,24767.0,1.0,1.0,52.0,112.0,52.0,52.0,52.0,0.0,112.0,112.0,112.0,0.0,6621.714378,80.75261437,24767.0,0.0,24767.0,24767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,40.37630718,40.37630718,52.0,112.0,72.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108.0,52.0,112.0,1.0,52.0,1.0,112.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.19.238.201,233.242.251.193,2024-7-4' '12:59.47
4735,53.0,17.0,113035.0,2.0,2.0,96.0,300.0,48.0,48.0,48.0,0.0,150.0,150.0,150.0,0.0,3503.339674,35.38726943,37678.33333,43272.62443,84967.0,57.0,84967.0,84967.0,0.0,84967.0,84967.0,57.0,57.0,0.0,57.0,57.0,0.0,16.0,16.0,17.69363471,17.69363471,48.0,150.0,88.8,55.86770087,3121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111.0,48.0,150.0,2.0,96.0,2.0,300.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.45.31.1,228.243.196.255,2023-10-15' '6:50.0
4736,53.0,17.0,794.0,1.0,1.0,37.0,69.0,37.0,37.0,37.0,0.0,69.0,69.0,69.0,0.0,133501.2594,2518.891688,794.0,0.0,794.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1259.445844,1259.445844,37.0,69.0,47.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,71.5,37.0,69.0,1.0,37.0,1.0,69.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.219.29.129,190.29.75.147,2023-3-5' '17:29.35
4737,53.0,17.0,46364.0,1.0,1.0,33.0,136.0,33.0,33.0,33.0,0.0,136.0,136.0,136.0,0.0,3645.06945,43.13691657,46364.0,0.0,46364.0,46364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,21.56845829,21.56845829,33.0,136.0,67.33333333,59.46707773,3536.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,33.0,136.0,1.0,33.0,1.0,136.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.204.67.121,205.128.62.217,2024-3-7' '4:30.20
4738,3389.0,6.0,1661007.0,8.0,7.0,1128.0,1581.0,661.0,0.0,141.0,222.6233206,1173.0,0.0,225.8571429,430.0986044,1630.93834,9.030666337,118643.3571,245619.3781,953161.0,2.0,1661007.0,237286.7143,389361.2981,1115442.0,2.0,1553298.0,258883.0,340787.898,953161.0,107882.0,0.0,172.0,152.0,4.81635538,4.214310957,0.0,1173.0,169.3125,317.731274,100953.1625,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,180.6,141.0,225.8571429,8.0,1128.0,7.0,1581.0,8192.0,62872.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.196.26.13,173.160.78.227,2022-2-11' '13:12.1
4739,53.0,17.0,17401.0,1.0,1.0,39.0,95.0,39.0,39.0,39.0,0.0,95.0,95.0,95.0,0.0,7700.706856,114.9359232,17401.0,0.0,17401.0,17401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,57.46796161,57.46796161,39.0,95.0,57.66666667,32.33161507,1045.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,86.5,39.0,95.0,1.0,39.0,1.0,95.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.168.180.169,183.171.109.202,2023-1-12' '3:19.58
4740,55377.0,6.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95238.09524,21.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,47619.04762,47619.04762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,176.0,257.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.93.29.35,175.61.3.23,2023-2-1' '2:26.52
4741,53.0,17.0,565.0,1.0,1.0,28.0,60.0,28.0,28.0,28.0,0.0,60.0,60.0,60.0,0.0,155752.2124,3539.823009,565.0,0.0,565.0,565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1769.911504,1769.911504,28.0,60.0,38.66666667,18.47520861,341.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.0,28.0,60.0,1.0,28.0,1.0,60.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.238.157.38,96.91.121.30,2023-4-10' '15:60.17
4742,41597.0,6.0,655974.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.097802657,218658.0,491.366462,219017.0,218098.0,655974.0,218658.0,491.366462,219017.0,218098.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.0,6.097802657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,31337.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.72.95.72,148.210.40.6,2022-10-23' '15:11.13
4743,53.0,17.0,255.0,1.0,1.0,38.0,54.0,38.0,38.0,38.0,0.0,54.0,54.0,54.0,0.0,360784.3137,7843.137255,255.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3921.568627,3921.568627,38.0,54.0,43.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,65.0,38.0,54.0,1.0,38.0,1.0,54.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.71.34.204,10.141.89.248,2024-1-18' '22:35.11
4744,443.0,6.0,1080543.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552763749,216108.6,272272.4514,514652.0,17136.0,1063407.0,531703.5,655.4879862,532167.0,531240.0,1063028.0,531514.0,415.7787873,531808.0,531220.0,0.0,92.0,60.0,2.776381875,2.776381875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.167.240.232,15.3.195.166,2024-12-20' '19:39.33
4745,53.0,17.0,673.0,1.0,1.0,44.0,72.0,44.0,44.0,44.0,0.0,72.0,72.0,72.0,0.0,172362.5557,2971.768202,673.0,0.0,673.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1485.884101,1485.884101,44.0,72.0,53.33333333,16.16580754,261.3333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.0,44.0,72.0,1.0,44.0,1.0,72.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.40.154.218,73.35.215.52,2023-10-16' '20:24.20
4746,53473.0,6.0,31.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64516.12903,31.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,32258.06452,32258.06452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,176.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.101.212.21,226.15.176.96,2024-11-8' '15:55.56
4747,443.0,6.0,7860396.0,14.0,15.0,2147.0,4262.0,1241.0,0.0,153.3571429,331.1631267,1410.0,0.0,284.1333333,470.8466336,815.3533232,3.689381553,280728.4286,1286356.564,6790634.0,0.0,7860396.0,604645.8462,1873842.022,6790634.0,27.0,1047292.0,74806.57143,237311.9129,896775.0,0.0,0.0,304.0,312.0,1.78108075,1.908300803,0.0,1410.0,213.6333333,402.5996114,162086.4471,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,221.0,153.3571429,284.1333333,14.0,2147.0,15.0,4262.0,8192.0,133.0,6.0,20.0,1069762.0,0.0,1069762.0,1069762.0,6790634.0,0.0,6790634.0,6790634.0,208.67.130.84,163.206.149.139,2024-8-9' '1:57.15
4748,445.0,6.0,653560.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.28371077,133.0,0.0,43.0,62.75348596,833.8943632,13.7707326,81695.0,112235.5479,217452.0,44.0,653499.0,163374.75,107842.7737,217496.0,1611.0,653504.0,217834.6667,1087.710593,219037.0,216919.0,0.0,112.0,92.0,7.650407002,6.120325601,0.0,140.0,54.5,64.19804428,4121.388889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.55555556,74.6,43.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.252.4.92,157.41.74.96,2024-9-17' '6:7.28
4749,53.0,17.0,11215.0,1.0,1.0,30.0,110.0,30.0,30.0,30.0,0.0,110.0,110.0,110.0,0.0,12483.28132,178.3325903,11215.0,0.0,11215.0,11215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,89.16629514,89.16629514,30.0,110.0,56.66666667,46.18802154,2133.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85.0,30.0,110.0,1.0,30.0,1.0,110.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.143.146.204,184.216.113.20,2022-3-25' '11:27.25
4750,445.0,6.0,778494.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.28371077,133.0,0.0,43.0,62.75348596,700.0696216,11.56078274,97311.75,134219.8944,259420.0,3.0,778431.0,194607.75,129736.5008,259493.0,3.0,778441.0,259480.3333,49.00340124,259529.0,259431.0,0.0,112.0,92.0,6.422657079,5.138125663,0.0,140.0,54.5,64.19804428,4121.388889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.55555556,74.6,43.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.213.124.204,221.133.73.254,2022-3-13' '20:36.3
4751,3389.0,6.0,1677281.0,8.0,7.0,1144.0,1581.0,677.0,0.0,143.0,227.9699228,1173.0,0.0,225.8571429,430.0986044,1624.653233,8.943045322,119805.7857,241302.1309,937501.0,2.0,1677281.0,239611.5714,393676.4196,1127533.0,2.0,1552813.0,258802.1667,333481.9009,937501.0,108810.0,0.0,172.0,152.0,4.769624172,4.17342115,0.0,1173.0,170.3125,319.4027173,102018.0958,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,181.6666667,143.0,225.8571429,8.0,1144.0,7.0,1581.0,8192.0,62856.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.42.141.81,255.2.123.54,2024-4-20' '14:3.45
4752,445.0,6.0,99343.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.28371077,133.0,0.0,43.0,62.75348596,5486.043305,90.59521053,12417.875,17072.63304,33090.0,3.0,99298.0,24824.5,16547.71522,33153.0,3.0,99291.0,33097.0,59.57348403,33165.0,33054.0,0.0,112.0,92.0,50.33067252,40.26453801,0.0,140.0,54.5,64.19804428,4121.388889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.55555556,74.6,43.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.191.43.45,103.255.233.254,2022-8-6' '2:56.29
4753,53.0,17.0,33188.0,2.0,2.0,88.0,396.0,44.0,44.0,44.0,0.0,198.0,198.0,198.0,0.0,14583.58443,120.5254911,11062.66667,10277.55906,20874.0,375.0,32813.0,32813.0,0.0,32813.0,32813.0,12314.0,12314.0,0.0,12314.0,12314.0,0.0,16.0,16.0,60.26274557,60.26274557,44.0,198.0,105.6,84.34927386,7114.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,132.0,44.0,198.0,2.0,88.0,2.0,396.0,-1.0,-1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.36.23.110,1.31.94.28,2024-8-23' '9:33.15
4754,53.0,17.0,376.0,1.0,1.0,36.0,52.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,234042.5532,5319.148936,376.0,0.0,376.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2659.574468,2659.574468,36.0,52.0,41.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,36.0,52.0,1.0,36.0,1.0,52.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.233.252.55,87.137.113.28,2023-9-14' '19:57.51
4755,445.0,6.0,821051.0,5.0,4.0,373.0,172.0,140.0,0.0,74.6,70.28371077,133.0,0.0,43.0,62.75348596,663.7833703,10.96156024,102631.375,139921.7384,274066.0,44.0,820993.0,205248.25,136613.0367,279783.0,438.0,821001.0,273667.0,2009.852482,275409.0,271468.0,0.0,112.0,92.0,6.089755691,4.871804553,0.0,140.0,54.5,64.19804428,4121.388889,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.55555556,74.6,43.0,5.0,373.0,4.0,172.0,8192.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.75.136.177,166.112.90.53,2023-7-16' '17:37.48
4756,53.0,17.0,409.0,1.0,1.0,36.0,52.0,36.0,36.0,36.0,0.0,52.0,52.0,52.0,0.0,215158.9242,4889.97555,409.0,0.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2444.987775,2444.987775,36.0,52.0,41.33333333,9.237604307,85.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,62.0,36.0,52.0,1.0,36.0,1.0,52.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.11.68.95,95.217.18.186,2023-10-18' '16:14.14
4757,53.0,17.0,20289.0,1.0,1.0,43.0,103.0,43.0,43.0,43.0,0.0,103.0,103.0,103.0,0.0,7196.017546,98.57558283,20289.0,0.0,20289.0,20289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,49.28779141,49.28779141,43.0,103.0,63.0,34.64101615,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94.5,43.0,103.0,1.0,43.0,1.0,103.0,-1.0,-1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.122.230.5,20.232.93.91,2023-8-8' '8:21.7
4758,53442.0,6.0,44405.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.55995946,22202.5,31379.27763,44391.0,14.0,44405.0,44405.0,0.0,44405.0,44405.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,45.03997298,22.51998649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7518.0,258.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.29.14.180,60.53.46.137,2024-7-12' '20:11.59
